ID,Edge,R2,R4,ep,as,J,Je,ep1,ep2,ti,to,R1,R3,R5,t1,t2,t3,t4,Convection,Radiation,‚‘t,SAT,ar,ƒ°R
1799,Hoka,0.0579,0.31658,0.56639,0.89211,2.17622,65.5255,0.43159,0.8411,35.65785,-4.57374,0.04,0.036661533,0.11,-3.126092984,1.182890575,3.911283392,27.47152545,-68.20982042,-6.211311863,-74.42113228,-6.102938275,2.27654604,0.561141533
1800,Hoka,0.0176,3.14927,0.30681,0.32532,407.42915,21.96885,0.11181,0.92915,36.30353,30.80634,0.04,0.039013018,0.11,36.2764316,36.27657543,36.27689426,36.30263105,-0.007970656,-0.000201648,-0.008172304,36.2761047,0.632469446,3.355883018
1801,Hoka,0.09744,5.5727,0.34635,0.90984,936.56733,127.74281,0.86088,0.74548,25.32247,36.75175,0.04,0.034727519,0.11,71.55902715,70.78423906,70.50810535,26.19712815,6.903342716,1.048095042,7.951437759,71.87708466,3.795607016,5.854867519
1802,Hoka,0.00171,5.10698,0.03056,0.70882,730.46665,31.5301,0.37284,0.55047,15.03373,13.50259,0.04,0.037550861,0.11,35.81426795,35.80750747,35.65905021,15.46861478,3.71143135,0.242066691,3.953498041,35.97240787,1.630548085,5.296240861
1803,Hoka,0.09191,6.63659,0.60888,0.52675,535.57625,29.93023,0.15593,0.13898,30.01104,18.97169,0.04,0.039288925,0.11,30.44269571,30.43692736,30.43446156,30.01794369,0.061645133,0.001115692,0.062760825,30.44520614,0.45246548,6.917788925
1804,Hoka,0.00369,3.71009,0.17816,0.10859,836.28741,74.39996,0.05501,0.6023,-3.39673,20.81763,0.04,0.039521278,0.11,23.9069905,23.88091157,23.60159659,-2.619309592,6.982874575,0.084583677,7.067458251,24.18968883,0.302825418,3.903301278
1805,Hoka,0.086,6.09376,0.92475,0.51793,920.05057,52.64093,0.55699,0.7028,27.68438,-14.27155,0.04,0.036268947,0.11,4.477022102,4.792517462,4.925571931,27.28083942,-3.326361726,-0.342188971,-3.668550697,4.330280074,2.571796147,6.366028947
1806,Hoka,0.03185,5.21058,0.54724,0.16569,451.94073,96.81107,0.24879,0.63033,4.10337,-0.14507,0.04,0.038111798,0.11,0.831520171,0.850851886,0.873984269,4.036604266,-0.578309583,-0.028651638,-0.606961221,0.807241722,1.238594292,5.430541798
1807,Hoka,0.09081,0.46897,0.93,0.35362,795.63418,45.17048,0.71718,0.9238,37.97685,34.30027,0.04,0.03464655,0.11,44.34491143,43.52398318,43.21077614,38.97125709,7.830176084,1.209888402,9.040064486,44.70651401,3.86290292,0.74442655
1808,Hoka,0.03391,3.10465,0.89496,0.88328,214.77372,81.91432,0.44608,0.44606,29.49444,36.78282,0.04,0.037540868,0.11,41.69497408,41.56907408,41.4296935,29.90284461,3.48451449,0.228254707,3.712769197,41.84348485,1.637636374,3.326100868
1809,Hoka,0.04611,5.2129,0.66976,0.55464,242.52045,99.13788,0.92247,0.19107,3.1645,30.77729,0.04,0.038354144,0.11,33.51421632,33.2554164,33.04014749,3.781893004,5.381722735,0.230940942,5.612663677,33.73872286,1.072802116,5.447364144
1810,Hoka,0.08341,3.31229,0.86263,0.56152,215.29581,51.14053,0.67649,0.62881,31.83045,22.30598,0.04,0.036025724,0.11,25.7132218,25.8572866,25.91950981,31.64045926,-1.555580457,-0.171608118,-1.727188574,25.64413425,2.757943456,3.581725724
1811,Hoka,0.02028,0.06422,0.5354,0.54668,566.89593,15.40113,0.53297,0.73616,37.2101,35.68707,0.04,0.036293843,0.11,47.09051302,46.22231492,44.66855527,41.91926129,38.84399116,3.966566014,42.81055718,48.8029353,2.552882631,0.270793843
1812,Hoka,0.08001,0.7772,0.07455,0.56829,734.88414,105.52076,0.19724,0.10715,37.44077,19.76818,0.04,0.039330359,0.11,37.57839492,37.5674551,37.56207743,37.45581037,0.134441636,0.002289012,0.136730648,37.58386414,0.425651698,1.046540359
1813,Hoka,0.04547,0.23689,0.98162,0.36945,344.74851,102.11174,0.10756,0.50693,-5.79949,-3.07977,0.04,0.03913052,0.11,-2.230913831,-2.606966492,-2.930589455,-4.88975187,8.09057406,0.179772579,8.270346638,-1.900099965,0.555500071,0.47149052
1814,Hoka,0.08637,6.92297,0.48443,0.95934,129.01701,21.88686,0.84109,0.65847,14.98797,25.11374,0.04,0.035284743,0.11,29.95045861,29.76983276,29.69604167,15.21801334,1.844777297,0.246525761,2.091303058,30.03411073,3.340860726,7.194624743
1815,Hoka,0.02912,3.08876,0.75306,0.92121,437.10473,72.50407,0.69874,0.6507,30.37877,-11.47633,0.04,0.035843727,0.11,3.98048119,4.216015272,4.505933514,29.48904648,-7.247956052,-0.840439603,-8.088395655,3.656945364,2.898884861,3.303723727
1816,Hoka,0.07791,5.1655,0.89854,0.2101,129.75247,2.8273,0.98935,0.05689,19.6257,-1.15102,0.04,0.039487684,0.11,0.068842992,0.35137658,0.494575105,19.22679492,-3.579963137,-0.046446662,-3.626409799,-0.0762134,0.32435154,5.432897684
1817,Hoka,0.07101,5.49941,0.47081,0.3971,228.85821,6.37385,0.06363,0.77964,39.22968,21.14069,0.04,0.039437483,0.11,25.06059104,25.23649525,25.33418881,38.95719073,-2.442338833,-0.034836341,-2.477175174,24.96150404,0.356587923,5.759857483
1818,Hoka,0.02211,6.80487,0.27777,0.23999,506.81039,24.14768,0.75253,0.05016,-6.47087,20.31419,0.04,0.039554595,0.11,25.12961386,25.02946576,24.85030169,-5.972620736,4.479101783,0.050436977,4.52953876,25.31079541,0.281512788,7.016534595
1819,Hoka,0.00223,4.15694,0.83217,0.70218,601.18175,6.96451,0.14134,0.51855,18.93654,36.56716,0.04,0.038891153,0.11,54.3402716,54.32194541,54.00233715,19.84052217,7.990206508,0.227813233,8.218019741,54.66899239,0.712788941,4.348061153
1820,Hoka,0.04105,6.05815,0.16591,0.28477,928.3518,131.96938,0.51978,0.49135,34.02904,7.51968,0.04,0.037136194,0.11,18.16352677,18.26779258,18.36211744,33.74964318,-2.358121439,-0.181849633,-2.539971071,18.06192792,1.927907843,6.286336194
1821,Hoka,0.03051,0.76543,0.27857,0.39605,648.49337,137.22335,0.49244,0.09403,24.14846,-0.86585,0.04,0.039232559,0.11,9.268629565,9.748947812,10.36658511,22.41673246,-15.44093234,-0.302045273,-15.74297762,8.63891046,0.489033412,0.985172559
1822,Hoka,0.07624,4.23932,0.08654,0.8757,828.05553,96.08438,0.94577,0.30216,9.89047,-13.54899,0.04,0.037461003,0.11,17.54816394,17.41735062,17.35307468,10.07920905,1.606898627,0.108910897,1.715809523,17.61679632,1.694426999,4.503021003
1823,Hoka,0.00932,3.25577,0.15027,0.26475,674.26859,134.26537,0.94754,0.87879,26.14963,8.68524,0.04,0.033578702,0.11,15.69215416,15.72074705,15.82376336,25.81216032,-2.575407703,-0.492498495,-3.067906198,15.56943792,4.780781834,3.448668702
1824,Hoka,0.0004,1.73482,0.58802,0.87276,967.67986,144.47295,0.62581,0.39846,26.26626,-9.77577,0.04,0.037263675,0.11,23.31303773,23.31366524,23.37212414,26.09369306,-1.461472366,-0.107318011,-1.568790377,23.25028611,1.835785844,1.922483675
1825,Hoka,0.04233,3.34234,0.31034,0.62809,290.41064,95.56618,0.27984,0.38723,-5.54815,25.3896,0.04,0.038304679,0.11,31.61002955,31.16482236,30.76195162,-4.391221315,10.07176859,0.445764916,10.5175335,32.03073089,1.106471302,3.572974679
1826,Hoka,0.08394,5.09536,0.88556,0.97786,903.06555,59.97718,0.1844,0.52885,35.36731,39.84219,0.04,0.038604757,0.11,75.62509192,74.99083917,74.69914066,36.19847276,7.292462827,0.263562243,7.556025071,75.92733292,0.903543322,5.367904757
1827,Hoka,0.09022,0.05684,0.31664,0.23794,652.27554,97.22126,0.50737,0.41571,29.52091,18.33881,0.04,0.037467783,0.11,24.43854106,25.99537662,26.64192037,27.62275093,-16.16359385,-1.092397679,-17.25599153,23.7483014,1.689595905,0.334527783
1828,Hoka,0.02965,2.53053,0.17918,0.37388,716.38111,110.0032,0.5069,0.44693,33.37058,4.65524,0.04,0.037345381,0.11,15.70450164,15.89796214,16.14163352,32.65285132,-6.091784284,-0.433021905,-6.524806189,15.44350939,1.77707337,2.747525381
1829,Hoka,0.06559,4.46134,0.58059,0.29468,966.61133,36.26537,0.81897,0.63063,12.27433,9.64372,0.04,0.035514501,0.11,21.03764293,20.91462687,20.84801834,12.48063837,1.66521341,0.210317252,1.875530662,21.11266415,3.157511979,4.712444501
1830,Hoka,0.08218,4.95827,0.97947,0.2218,316.01115,11.10477,0.62012,0.58333,19.5797,15.90462,0.04,0.036427591,0.11,18.48758492,18.50488821,18.51255816,19.55653912,-0.191748895,-0.018804576,-0.210553471,18.47916278,2.451718977,5.226877591
1831,Hoka,0.09141,5.89705,0.32909,0.79097,762.62706,26.34454,0.74931,0.33592,-7.43538,31.88073,0.04,0.037421276,0.11,57.30846293,56.34393405,55.9490768,-6.27469543,9.871431186,0.680246726,10.55167791,57.73053004,1.722766216,6.175881276
1832,Hoka,0.05984,1.32187,0.80273,0.28846,665.47872,41.64807,0.9064,0.52422,-9.20876,-5.89768,0.04,0.035923374,0.11,0.734647442,0.345147244,0.111321017,-8.49276699,5.845655685,0.663371682,6.509027368,0.995008537,2.837028548,1.567633374
1833,Hoka,0.09256,5.6189,0.99127,0.773,969.32291,97.37586,0.91013,0.99336,6.29305,32.04335,0.04,0.033155643,0.11,60.05692967,59.20693626,58.90246265,7.303197741,7.611840309,1.571320969,9.183161278,60.42425612,5.160778816,5.894615643
1834,Hoka,0.0087,2.37377,0.46769,0.98021,546.87012,124.38937,0.32953,0.86736,11.67979,30.74661,0.04,0.037327728,0.11,50.90346226,50.76857165,50.18981764,13.38530341,14.46885027,1.035817087,15.50466736,51.52364895,1.789736343,2.569797728
1835,Hoka,0.02533,1.93989,0.57312,0.58123,913.63319,71.9048,0.37052,0.86979,-5.02794,24.53609,0.04,0.037033355,0.11,44.88739972,44.28881833,43.41367118,-2.428494552,21.87867861,1.752643653,23.63132226,45.83265261,2.002684536,2.152253355
1836,Hoka,0.01078,0.46278,0.06039,0.79685,49.34061,60.8247,0.17777,0.0336,9.17208,24.12921,0.04,0.039736308,0.11,24.68349881,24.41522658,23.42634455,11.90955181,24.72205054,0.164056786,24.88610733,25.67894311,0.165901273,0.663296308
1837,Hoka,0.06177,4.54438,0.56829,0.62263,844.42709,19.77171,0.50119,0.58667,-5.40085,-10.38956,0.04,0.036882564,0.11,11.8362293,11.61221771,11.47846149,-5.001930216,3.34390559,0.282637899,3.62654349,11.98129104,2.113082231,4.793032564
1838,Hoka,0.05292,6.02621,0.09646,0.41526,467.98946,103.30946,0.76839,0.07613,17.7268,5.9302,0.04,0.039332033,0.11,13.97050052,14.00241584,14.02613645,17.66046052,-0.593015158,-0.010071039,-0.603086197,13.94637707,0.424569199,6.268462033
1839,Hoka,0.09099,2.55472,0.98368,0.64963,983.6992,24.65463,0.03864,0.478,26.7799,15.11712,0.04,0.039664421,0.11,41.6344842,41.15096449,40.94018826,27.3644386,5.269405783,0.044581525,5.313987308,41.84704369,0.211511159,2.835374421
1840,Hoka,0.0955,5.66919,0.68188,0.33584,721.32445,11.33726,0.22018,0.95127,2.75241,18.78538,0.04,0.038106722,0.11,28.80560663,28.38481078,28.21690345,3.237096311,4.197683301,0.208555886,4.406239188,28.98185619,1.242089216,5.952796722
1841,Hoka,0.06021,3.24301,0.64372,0.66833,774.39588,113.49583,0.27658,0.35053,23.47245,4.26037,0.04,0.038397679,0.11,23.58482694,23.58286664,23.5816165,23.47603135,0.031253561,0.0013042,0.03255776,23.58612925,1.043240842,3.491617679
1842,Hoka,0.05746,6.50081,0.05627,0.70794,800.99217,136.3875,0.75046,0.76887,-3.89483,16.40218,0.04,0.035096066,0.11,40.45838168,40.07819425,39.84597909,-3.167008598,5.805379046,0.81117915,6.616558196,40.72304401,3.493222163,6.743366066
1843,Hoka,0.0643,0.3954,0.44057,0.74423,791.66628,0.51768,0.4086,0.04747,-0.08799,-12.81401,0.04,0.039598628,0.11,11.99916109,10.72358984,9.938039726,2.09416922,19.63875278,0.199058307,19.83781109,12.79267353,0.253399884,0.649298628
1844,Hoka,0.00527,0.09597,0.32206,0.98848,298.57068,107.80417,0.89651,0.55561,1.2696,-12.19954,0.04,0.03574155,0.11,-0.578053215,-0.538628681,-0.271248424,0.446697021,-6.684506423,-0.796429754,-7.480936177,-0.877290662,2.978640843,0.28698155
1845,Hoka,0.0145,3.98575,0.08218,0.89175,691.5864,104.99544,0.73124,0.78731,21.93928,-4.50446,0.04,0.035108055,0.11,21.93444091,21.93445784,21.93449882,21.93915159,-0.001024586,-0.000142766,-0.001167352,21.93439421,3.483491867,4.185358055
1846,Hoka,0.01874,4.72874,0.39993,0.94292,31.54703,127.95524,0.3592,0.80238,9.42928,-9.15681,0.04,0.037198732,0.11,-9.930202192,-9.856081557,-9.70895276,8.994206902,-3.678219925,-0.276990059,-3.955209984,-10.08841059,1.882636606,4.934678732
1847,Hoka,0.02829,4.20565,0.75926,0.81709,801.60933,128.58863,0.24478,0.35708,27.95361,25.33102,0.04,0.038507064,0.11,49.36837639,49.2301377,49.04197348,28.49112346,4.704105741,0.182380298,4.886486039,49.56383584,0.969261261,4.422447064
1848,Hoka,0.02618,0.45233,0.18912,0.54032,288.18382,149.30706,0.75797,0.61899,33.55701,15.24686,0.04,0.035780114,0.11,21.5580383,22.06122275,22.74892318,31.44278961,-17.19251073,-2.0276746,-19.22018533,20.78923089,2.948485291,0.664290114
1849,Hoka,0.03587,4.00621,0.82681,0.45879,933.10184,25.6988,0.44734,0.98127,1.56093,7.93084,0.04,0.036323468,0.11,25.3923659,25.18827057,24.98159506,2.186814772,5.16688754,0.522974023,5.689861563,25.61996036,2.530411294,4.228403468
1850,Hoka,0.05939,1.05387,0.26989,0.25979,301.3358,68.04782,0.92646,0.37053,-3.19774,1.31973,0.04,0.036963888,0.11,3.705766576,3.380428151,3.17793997,-2.59515999,5.062204522,0.415795573,5.478000094,3.92488658,2.053431321,1.300223888
1851,Hoka,0.05388,5.59372,0.28278,0.3227,975.16715,128.42515,0.32,0.76612,36.53997,37.1411,0.04,0.037505026,0.11,49.15707181,49.03976428,48.95810834,36.77946198,2.041398438,0.135801414,2.177199852,49.2441598,1.663092956,5.835105026
1852,Hoka,0.09577,4.22272,0.49482,0.7425,862.30103,97.14301,0.272,0.86282,28.48364,21.42889,0.04,0.037753797,0.11,47.01036379,46.61309387,46.45648482,28.93993834,3.915226098,0.232940601,4.1481667,47.17629046,1.487401977,4.506243797
1853,Hoka,0.06443,1.50819,0.80061,0.59134,780.72715,50.3699,0.25121,0.82248,19.40916,13.26914,0.04,0.037937111,0.11,31.31192324,30.8661984,30.60375059,20.17013675,6.56119531,0.356775131,6.917970441,31.58864205,1.35941362,1.760557111
1854,Hoka,0.0991,2.55882,0.05818,0.50866,714.83571,26.91994,0.47408,0.97363,-1.36665,21.45844,0.04,0.036139859,0.11,36.65699373,35.31317681,34.82311269,0.124973225,12.25160312,1.308608017,13.56021114,37.19940218,2.670279154,2.844059859
1855,Hoka,0.02326,3.93852,0.50131,0.82381,706.59053,6.1769,0.84412,0.3822,-9.63309,5.46811,0.04,0.036986822,0.11,30.2537053,30.02790352,29.66884548,-8.565239797,8.976451215,0.7312779,9.707729115,30.64201447,2.036656475,4.148766822
1856,Hoka,0.04412,6.46332,0.53197,0.67794,117.07549,17.86213,0.23823,0.10907,-0.18291,23.01175,0.04,0.039275241,0.11,25.89280272,25.71997567,25.56612654,0.247982459,3.846228414,0.070975759,3.917204173,26.04949089,0.461333487,6.696715241
1857,Hoka,0.04863,4.82394,0.91116,0.4771,530.69825,127.07993,0.40973,0.33004,-2.49528,17.90409,0.04,0.038057404,0.11,23.66980265,23.4163666,23.21802981,-1.922013183,4.95841978,0.253096738,5.211516518,23.87826331,1.276095756,5.060627404
1858,Hoka,0.01546,6.20336,0.08301,0.42819,895.21251,33.7117,0.94137,0.2581,2.27724,24.17829,0.04,0.037808423,0.11,40.4827166,40.38994275,40.16305833,2.937338587,5.672110574,0.328785673,6.000896246,40.72275245,1.449132859,6.406628423
1859,Hoka,0.03274,5.0408,0.16101,0.90325,423.28975,94.17775,0.9446,0.20471,28.02262,-6.91514,0.04,0.038235085,0.11,9.193137614,9.311196558,9.449070527,27.62596503,-3.446849203,-0.15910511,-3.605954313,9.048899442,1.153989486,5.261775085
1860,Hoka,0.01193,5.48691,0.25254,0.9765,327.46863,5.46966,0.9024,0.95574,6.6213,14.49746,0.04,0.033398383,0.11,28.1876897,28.14208953,28.01443053,7.041754207,3.191475164,0.630835812,3.822310976,28.34058214,4.941569175,5.682238383
1861,Hoka,0.01925,4.94108,0.16643,0.5101,438.25456,55.57146,0.20826,0.74583,9.55057,10.6867,0.04,0.038300437,0.11,19.92308839,19.88400336,19.80623849,9.773913034,1.944121796,0.086269425,2.030391221,20.00430404,1.109362401,5.148630437
1862,Hoka,0.00397,0.6626,0.43679,0.7152,222.2236,6.05058,0.42572,0.8385,9.93686,10.77267,0.04,0.036704484,0.11,17.21021989,17.17471498,16.84645566,10.9206233,8.206482866,0.736819827,8.943302693,17.56795199,2.244627324,0.853274484
1863,Hoka,0.09429,3.44115,0.09839,0.82244,196.80157,93.72514,0.88807,0.56036,-2.70459,11.73536,0.04,0.035732281,0.11,18.14514663,17.61109891,17.40871538,-2.081562645,5.059588241,0.604296804,5.663885045,18.37170203,2.985899127,3.721172281
1864,Hoka,0.09249,2.67842,0.95261,0.75068,338.05946,86.0408,0.613,0.82418,-9.58956,-5.51232,0.04,0.035596486,0.11,1.801501108,1.440260957,1.301231009,-9.159930672,3.475748708,0.429972457,3.905721164,1.957729954,3.092660696,2.956506486
1865,Hoka,0.05129,1.71125,0.33668,0.98997,676.19588,24.79562,0.50053,0.66832,-6.80355,-11.5402,0.04,0.03664711,0.11,16.70915361,16.07748867,15.62615908,-5.448838676,11.2832397,1.032317795,12.31555749,17.20177591,2.287281451,1.94918711
1866,Hoka,0.02457,0.56776,0.36455,0.74205,885.05894,144.92928,0.09653,0.62463,8.89108,31.43307,0.04,0.039184189,0.11,55.19294333,53.65873563,51.21198411,15.75973476,61.16878796,1.27352807,62.44231603,57.69063597,0.520497509,0.781514189
1867,Hoka,0.07832,5.38965,0.09912,0.2869,528.3192,10.01244,0.26143,0.06024,18.36002,-0.16516,0.04,0.039535566,0.11,6.466586855,6.632406662,6.716111716,18.12712701,-2.092626352,-0.024582613,-2.117208965,6.381898497,0.293681344,5.657505566
1868,Hoka,0.095,6.19267,0.50104,0.31031,692.01919,96.89823,0.56457,0.51825,7.37959,11.27238,0.04,0.036883675,0.11,18.42936739,18.26622805,18.20288933,7.568488185,1.583468,0.133788231,1.717256231,18.49805764,2.112266095,6.474553675
1869,Hoka,0.00645,0.91816,0.87014,0.21452,631.04817,96.05758,0.49232,0.54003,18.13744,10.40869,0.04,0.037066096,0.11,12.85745566,12.88923382,13.07185281,17.59548681,-4.565474746,-0.361372424,-4.92684717,12.66038177,1.978832673,1.111676096
1870,Hoka,0.05254,6.89736,0.90265,0.29824,778.2564,22.0645,0.41823,0.76202,6.36581,-2.80151,0.04,0.036886332,0.11,6.423844108,6.423414462,6.423112823,6.366709527,0.007540968,0.000636552,0.008177519,6.424171209,2.110312577,7.136786332
1871,Hoka,0.09357,5.05157,0.81628,0.25738,367.44813,28.31784,0.52345,0.9798,37.60274,35.88053,0.04,0.03577263,0.11,38.97703205,38.95272764,38.94343585,37.63131203,0.232294709,0.027451038,0.259745747,38.98742188,2.954333071,5.33091263
1872,Hoka,0.02223,4.32442,0.91864,0.19561,57.20213,144.00813,0.92674,0.39575,6.8205,16.9231,0.04,0.03677929,0.11,11.61510075,11.59138079,11.55213637,6.937872734,0.981110411,0.085914447,1.067024858,11.65778174,2.189214534,4.53342929
1873,Hoka,0.061,3.15072,0.60368,0.50327,370.45218,43.82234,0.82668,0.67649,13.23773,-0.55322,0.04,0.035236192,0.11,6.483039735,6.605780719,6.676681127,13.0163938,-1.7725102,-0.239637078,-2.012147278,6.402553844,3.379911126,3.396956192
1874,Hoka,0.04506,4.09811,0.05729,0.64138,220.0382,9.44964,0.4947,0.32542,21.41696,-10.02418,0.04,0.037888343,0.11,-3.677787492,-3.414269909,-3.192693246,20.77366364,-5.539416581,-0.308732172,-5.848148752,-3.911713442,1.393342453,4.331058343
1875,Hoka,0.00916,6.7654,0.37062,0.19047,141.27988,11.48161,0.08448,0.1879,3.09732,-14.40485,0.04,0.039442996,0.11,-13.3250101,-13.30328444,-13.20973365,2.836422321,-2.338769548,-0.033027533,-2.371797082,-13.41988198,0.353043903,6.964002996
1876,Hoka,0.02653,5.08604,0.071,0.36594,415.95087,131.72676,0.45047,0.39176,12.5435,-0.89868,0.04,0.03771844,0.11,5.367213934,5.403407172,5.454864106,12.39343381,-1.286423353,-0.077814778,-1.36423813,5.312644409,1.512231131,5.30028844
1877,Hoka,0.05987,1.46994,0.29453,0.23081,979.78658,44.36047,0.73383,0.57768,19.25795,0.26607,0.04,0.036068944,0.11,9.757142539,10.09655449,10.30103471,18.63434361,-5.1120055,-0.557143512,-5.669149012,9.530376578,2.724681693,1.715878944
1878,Hoka,0.08748,1.34249,0.86072,0.63255,332.70342,128.89351,0.90732,0.42265,12.72464,-11.73628,0.04,0.036614779,0.11,-6.911548507,-5.821994813,-5.365961808,11.3546022,-11.4008251,-1.054063954,-12.45488906,-7.40974407,2.311376467,1.616584779
1879,Hoka,0.06077,2.98916,0.49031,0.42443,237.85184,13.56324,0.70517,0.19346,6.07548,-6.74603,0.04,0.038430388,0.11,-2.538248233,-2.374584292,-2.271084724,5.7792313,-2.587489203,-0.105680793,-2.693169996,-2.645975033,1.021074727,3.238360388
1880,Hoka,0.01323,3.35328,0.64199,0.8254,740.86085,45.45023,0.21591,0.69946,38.72662,-11.02269,0.04,0.038274332,0.11,14.57082167,14.66174651,14.92479169,37.97063114,-6.576129348,-0.296496692,-6.872626041,14.29591663,1.127170242,3.554784332
1881,Hoka,0.05549,3.10429,0.8103,0.59574,463.28938,56.05932,0.20678,0.86671,33.92897,33.08163,0.04,0.038250724,0.11,42.99698791,42.84487798,42.74002459,34.23050347,2.621334843,0.119878486,2.741213329,43.10663645,1.143296198,3.348030724
1882,Hoka,0.02021,5.04435,0.83296,0.35961,429.21424,93.98182,0.38568,0.5173,35.58465,19.243,0.04,0.0375686,0.11,22.64951455,22.69967047,22.79290587,35.31165887,-2.330885195,-0.150852391,-2.481737586,22.55024505,1.617973203,5.2521286
1883,Hoka,0.03669,6.15429,0.42825,0.81391,946.40291,36.63377,0.95218,0.05361,9.65801,20.27058,0.04,0.039517855,0.11,52.80699328,52.55730686,52.28837604,10.40659288,6.723270468,0.082028464,6.805298932,53.07920524,0.305016971,6.380497855
1884,Hoka,0.08556,2.17423,0.41553,0.28516,875.40183,72.24567,0.81328,0.90665,21.72368,37.09797,0.04,0.034151643,0.11,46.23829529,45.36578223,45.01751488,22.84542424,8.70668372,1.490991155,10.19767488,46.64620229,4.281168363,2.443941643
1885,Hoka,0.00627,0.96103,0.79057,0.83434,729.34908,17.21668,0.49733,0.15137,3.22616,-13.90276,0.04,0.038836521,0.11,11.66079176,11.61340944,11.31992226,4.057428824,7.337179382,0.219809931,7.556989313,11.96307133,0.748959237,1.156136521
1886,Hoka,0.06319,5.22038,0.70079,0.52718,585.10699,106.83781,0.45828,0.41888,-2.106,25.2104,0.04,0.037596421,0.11,35.09234373,34.65955211,34.40205225,-1.35260423,6.437496561,0.411555898,6.849052459,35.36630583,1.598276185,5.471166421
1887,Hoka,0.00131,0.23051,0.022,0.80477,203.61025,17.54049,0.71671,0.14952,15.34732,24.43188,0.04,0.038751589,0.11,29.99941541,29.9489801,28.45703485,19.5823458,37.29863114,1.201603375,38.50023451,31.53942479,0.805393749,0.420571589
1888,Hoka,0.00358,3.30748,0.77327,0.12766,95.46091,114.40923,0.36346,0.42716,5.93786,39.79375,0.04,0.037887364,0.11,36.12798648,36.09673979,35.76605412,6.897953798,8.267141717,0.460983722,8.728125439,36.4771115,1.394023888,3.498947364
1889,Hoka,0.05498,5.46482,0.25795,0.33374,275.82511,144.09638,0.46709,0.94602,30.08284,18.83094,0.04,0.036237776,0.11,21.27935916,21.36478312,21.42108676,29.91192993,-1.407591064,-0.146136812,-1.553727877,21.21721004,2.595512572,5.706037776
1890,Hoka,0.05155,6.84387,0.46796,0.60125,977.54917,3.49389,0.40625,0.48702,36.37526,31.62394,0.04,0.037561393,0.11,56.99018272,56.83929502,56.7293522,36.69723181,2.748570446,0.17844605,2.927016496,57.10726338,1.623080559,7.082981393
1891,Hoka,0.01351,4.41962,0.15657,0.44567,679.80088,39.01332,0.80398,0.4163,0.84575,39.40801,0.04,0.036824143,0.11,51.86927836,51.71876859,51.3085248,2.071218191,10.25609465,0.884525272,11.14061992,52.31490316,2.156096699,4.619954143
1892,Hoka,0.01895,2.5083,0.55901,0.96769,491.1197,83.01487,0.49169,0.49595,-0.12554,23.98307,0.04,0.037215717,0.11,41.99850752,41.70003643,41.11387201,1.607009869,14.65411039,1.096342957,15.75045335,42.62852565,1.870367644,2.714465717
1893,Hoka,0.021,2.26421,0.82267,0.40816,915.40545,100.41034,0.98239,0.88847,10.80623,20.68492,0.04,0.033345395,0.11,32.97317642,32.78149627,32.47713196,11.81026891,7.609107723,1.518518713,9.127626436,33.33828148,4.989148426,2.468555395
